timestamp,hash_rate,market_price,daily_transaction_fees
2009-01-18,6.31320424296296e-06,0.0,0.0
2009-01-25,4.623055075555555e-06,0.0,0.0
2009-02-01,5.766391277037035e-06,0.0,0.0
2009-02-08,6.387769647407405e-06,0.0,0.0
2009-02-15,5.8658118162963e-06,0.0,0.0
2009-02-22,6.238638838518515e-06,0.0,0.0
2009-03-01,5.294143715555555e-06,0.0,0.0
2009-03-08,5.4184193896296305e-06,0.0,0.0
2009-03-15,5.8658118162963e-06,0.0,0.0
2009-03-22,6.1640734340740755e-06,0.0,0.0
2009-03-29,5.5675501985185195e-06,0.0,0.0
2009-04-05,5.865811816296295e-06,0.0,0.0
2009-04-12,4.92131669333333e-06,0.0,0.0
2009-04-19,5.71668100740741e-06,0.0,0.0
2009-04-26,6.089508029629625e-06,0.0,0.0
2009-05-03,5.89066695111111e-06,0.0,0.0
2009-05-10,6.01494262518519e-06,0.0,0.0
2009-05-17,6.512045321481485e-06,0.0,0.0
2009-05-24,2.6594994251851835e-06,0.0,0.0
2009-05-31,6.03979776e-06,0.0,0.0
2009-06-07,1.93870051555556e-06,0.0,0.0
2009-06-14,4.051386974814815e-06,0.0,0.0
2009-06-21,3.902256165925925e-06,0.0,0.0
2009-06-28,3.380298334814815e-06,0.0,0.0
2009-07-05,3.57913941333333e-06,0.0,0.0
2009-07-12,4.299938322962965e-06,0.0,0.0
2009-07-19,1.8641351111111094e-06,0.0,0.0
2009-07-26,2.0381210548148126e-06,0.0,0.08
2009-08-02,6.95943774814815e-07,0.0,0.0
2009-08-09,2.2121069985185177e-06,0.0,0.0
2009-08-16,2.510368616296295e-06,0.0,0.0
2009-08-23,6.7108864e-07,0.0,0.0
2009-08-30,1.49130808888889e-06,0.0,0.0
2009-09-06,3.902256165925926e-06,0.0,0.0
2009-09-13,3.4051534696296298e-06,0.0,0.0
2009-09-20,3.4051534696296298e-06,0.0,0.0
2009-09-27,4.07624210962963e-06,0.0,0.0
2009-10-04,4.051386974814815e-06,0.0,0.0
2009-10-11,2.93290590814815e-06,0.0,0.0
2009-10-18,2.98261617777778e-06,0.0,0.0
2009-10-25,4.27508318814815e-06,0.0,0.06857142857142857
2009-11-01,3.13174698666667e-06,0.0,0.0
2009-11-08,3.30573293037037e-06,0.0,0.0
2009-11-15,4.10109724444444e-06,0.0,0.0
2009-11-22,3.62884968296296e-06,0.0,0.0
2009-11-29,4.25022805333333e-06,0.0,0.0
2009-12-06,2.9329059081481496e-06,0.0,0.0
2009-12-13,4.9213166933333304e-06,0.0,0.0
2009-12-20,8.00335341037037e-06,0.0,0.0
